tweet_id,cleaned_text,text,topic,topic_str,topic_sortedc_str
9.64E+17,"here is a valentines day treat, a short film about dating starring the inestimable @alicelowe - who I hope got the card I sent? #royalmail? ","here is a valentines day treat, a short film about dating starring the inestimable @alicelowe - who I hope got the card I sent? #royalmail? https://t.co/7J6SsIrAgP","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.64E+17,Elastic bands warning after popular Bobby the dog’s tragic death ,Elastic bands warning after popular Bobby the dog’s tragic death https://t.co/QPmaBZyvso,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.65E+17,This is what you get for 10years service for #royalmail @ Corby ,This is what you get for 10years service for #royalmail @ Corby https://t.co/S9Uwgi53JI,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.66E+17,Just applied for a job delivering mail . Hopefully is a full time post  #royalmail  #pun,Just applied for a job delivering mail . Hopefully is a full time post  #royalmail  #pun,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.69E+17,Great effort today #royalmail ,Great effort today #royalmail https://t.co/VS6OhBfyIM,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.69E+17,"#ironic #royalmail #ups 
Order royal mail stamps, arrive today by UPS courier. Next receive email notification from Royal Mail, just to say ""mail may not be collected due to weather conditions"" Get in UPS you arer the future","#ironic #royalmail #ups 
Order royal mail stamps, arrive today by UPS courier. Next receive email notification from Royal Mail, just to say ""mail may not be collected due to weather conditions"" Get in UPS you arer the future","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.69E+17,#royalmail Why does my parcel tracking show address inaccessible? When I watched the postie walk past in shorts??,#royalmail Why does my parcel tracking show address inaccessible? When I watched the postie walk past in shorts??,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.69E+17,"#royalmail
I sent a parcel to Calgary, Canada but Canada post say haven’t got it  last seen at hwdc recipient under impression it is lost and I’m not getting any feedback re where it is","#royalmail
I sent a parcel to Calgary, Canada but Canada post say haven’t got it  last seen at hwdc recipient under impression it is lost and I’m not getting any feedback re where it is","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.69E+17,- 6 freezing wind snow blizzards well worth a sausage roll of our manager for our efforts fucking poke it #BeastFromTheEast #royalmail,- 6 freezing wind snow blizzards well worth a sausage roll of our manager for our efforts fucking poke it #BeastFromTheEast #royalmail,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.69E+17,#royalmail next.  thanks postman for leaving this outside for weeks and not leaving a card. I have been nuts to the supplier that sold it ,#royalmail next.  thanks postman for leaving this outside for weeks and not leaving a card. I have been nuts to the supplier that sold it https://t.co/tNaHzrPBST,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.70E+17,#royalmail  instead of knocking for being parcels through and breaking your letter box clean off ,#royalmail  instead of knocking for being parcels through and breaking your letter box clean off https://t.co/4vOyOMy9qZ,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.70E+17,Thumbs up to my Postie who walked the extra mile where his van wouldn’t go to deliver our mail. On a Saturday. #royalmail #SNOWMAGGEDON,Thumbs up to my Postie who walked the extra mile where his van wouldn’t go to deliver our mail. On a Saturday. #royalmail #SNOWMAGGEDON,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.70E+17,We had post today. Did you?? #royalmail. Thank you.,We had post today. Did you?? #royalmail. Thank you.,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.71E+17,"Still no post in Loose, Maidstone #RoyalMail really!!! 🤬","Still no post in Loose, Maidstone #RoyalMail really!!! 🤬","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.71E+17,#royalmail halts three million #scam letters ,#royalmail halts three million #scam letters https://t.co/XUh2enU75H,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.71E+17,#royalmail where is my post! I am waiting for my girls secondary letters and still not arrived! Arghhh everyone elses has so dont tell me because of snow!,#royalmail where is my post! I am waiting for my girls secondary letters and still not arrived! Arghhh everyone elses has so dont tell me because of snow!,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.72E+17,"@RoyalMail I'd rather you just disposed of cards whose contents have been rifled by your staff. Better to think a card had been lost than have it turn up late in one of your pointless ""our sincere apoligies"" envelopes.

#thievingpostmen #royalmail","@RoyalMail I'd rather you just disposed of cards whose contents have been rifled by your staff. Better to think a card had been lost than have it turn up late in one of your pointless ""our sincere apoligies"" envelopes.

#thievingpostmen #royalmail","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.72E+17,"#RoyalMail stopped 3 million fraudulent letters since November 2016
","#RoyalMail stopped 3 million fraudulent letters since November 2016
https://t.co/tCQEbqFm6A","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.72E+17,Thank you mr postman for not bending my certificate 😑 #royalmail ,Thank you mr postman for not bending my certificate 😑 #royalmail https://t.co/94UXAur9R6,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.73E+17,"Terrible job by @RoyalMail Mothers Day present, correctly addressed, sent to random address. Only address similarities were house no. &amp; county!! Lovely lady hand-delivered from miles away #useless #royalmail #postcodelottery","Terrible job by @RoyalMail Mothers Day present, correctly addressed, sent to random address. Only address similarities were house no. &amp; county!! Lovely lady hand-delivered from miles away #useless #royalmail #postcodelottery","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.74E+17,Just wondering what postal service they use in @bbceastenders considering Mick @MrDDyer had his package delivered without street name town/city or postcode #EastEnders #1stclass #royalmail ,Just wondering what postal service they use in @bbceastenders considering Mick @MrDDyer had his package delivered without street name town/city or postcode #EastEnders #1stclass #royalmail https://t.co/FfSKFE4QS2,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.74E+17,#royalmail epic failure. Item posted 1st class  in Devon on Thursday finally arrived in Leicestershire today.   Disappointing service.,#royalmail epic failure. Item posted 1st class  in Devon on Thursday finally arrived in Leicestershire today.   Disappointing service.,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.74E+17,#royalmail is actually a joke,#royalmail is actually a joke,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.74E+17,this is just too cute #royalmail ,this is just too cute #royalmail https://t.co/nfNaSlOkuW,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.74E+17,Comedy gold! #royalmail ,Comedy gold! #royalmail https://t.co/w65vINryQy,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.75E+17,"#royalmail not happy finding all my post chucked in my out house, even signed for parcels!! Not signed by me!! This is not on!!","#royalmail not happy finding all my post chucked in my out house, even signed for parcels!! Not signed by me!! This is not on!!","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.75E+17,Police tell drivers to only travel if absolutely necessary  via @,Police tell drivers to only travel if absolutely necessary https://t.co/4HU0Zq5AN6 via @http://www.twitter.com/wearesouthdevon,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.76E+17,@anthhindmarch @TRobinsonNewEra And they let nutters like this to work for a company with our queens face #royalmail,@anthhindmarch @TRobinsonNewEra And they let nutters like this to work for a company with our queens face #royalmail,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.77E+17,@RoyalMail Also did the postman think his was actually delivering in Immingham Dn40 when he was delivering his mail in Cumbria LA12  the letter was correctly written I'm thankful to the person who actually received the mail to be kind enough to repost stating where it has been..#royalmail,@RoyalMail Also did the postman think his was actually delivering in Immingham Dn40 when he was delivering his mail in Cumbria LA12  the letter was correctly written I'm thankful to the person who actually received the mail to be kind enough to repost stating where it has been..#royalmail,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.78E+17,#Royalmail deliver junk mail. That's all their good for.,#Royalmail deliver junk mail. That's all their good for.,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.78E+17,"#RoyalMail Basildon collections
20-30 people queuing and just one guy working, approx 1 minute per collection - some 5 minutes to say ‘can’t find parcel’😡","#RoyalMail Basildon collections
20-30 people queuing and just one guy working, approx 1 minute per collection - some 5 minutes to say ‘can’t find parcel’😡","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.78E+17,2 first class stamps used to be enough to post a DVD - from today it's not. #Royalmail,2 first class stamps used to be enough to post a DVD - from today it's not. #Royalmail,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.79E+17,"Dany stamp, the folks did good #got #royalmail ","Dany stamp, the folks did good #got #royalmail https://t.co/KWcgat5hbd","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.79E+17,Looking forward to working til 5pm on a saturday with the YES vote #royalmail #CWU 🤔😠,Looking forward to working til 5pm on a saturday with the YES vote #royalmail #CWU 🤔😠,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.79E+17,Best caption wins! #RoyalMail ,Best caption wins! #RoyalMail https://t.co/baxFNlELZ0,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.79E+17,Well done #royalmail I live in Chelmsford why has my parcel gone to frinton?!! ,Well done #royalmail I live in Chelmsford why has my parcel gone to frinton?!! https://t.co/jisTElHDTr,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.81E+17,"@FundraiserBeth Love the sentiment of this, shame its not the UK too. Enjoy scribing and sending!","@FundraiserBeth Love the sentiment of this, shame its not the UK too. Enjoy scribing and sending!","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.83E+17,#RoyalMail had some trouble with bots and fraud? ,#RoyalMail had some trouble with bots and fraud? https://t.co/3GZ0WiHp4z,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.84E+17,Somewhat ironically #royalmail don’t appear to empty their postbox frequently enough ,Somewhat ironically #royalmail don’t appear to empty their postbox frequently enough https://t.co/jbGcz2kspi,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.84E+17,"Still out of breath from climbing the hill returning from post box, collection due at 9am gone already apparently! It was 8.30 when at box not seen a post van. #Royalmail #useless","Still out of breath from climbing the hill returning from post box, collection due at 9am gone already apparently! It was 8.30 when at box not seen a post van. #Royalmail #useless","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.85E+17,#royalmail post office closed again?? BS14 #notinpressed ,#royalmail post office closed again?? BS14 #notinpressed https://t.co/HfLHnLZwzJ,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.85E+17,@SincsMarc Got excited I'm expecting a delivery #royalmail,@SincsMarc Got excited I'm expecting a delivery #royalmail,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.85E+17,Just received my morning mail with a letter from #royalmail marked Do not Bend. Great team effort! ,Just received my morning mail with a letter from #royalmail marked Do not Bend. Great team effort! https://t.co/X5nfrvGkf3,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.86E+17,#Royalmail why could t you just throw my package over the fence like any other delivery service?! ,#Royalmail why could t you just throw my package over the fence like any other delivery service?! https://t.co/DBNKTNNsgy,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.88E+17,The tenacious Canadian who reshaped #RoyalMail ,The tenacious Canadian who reshaped #RoyalMail https://t.co/r1TMWb3IkQ,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.90E+17,"@machinelearn_d #RoyalMail is mocked for dedicating a postbox to Romeo &amp; Juliet
 via dailymail ","@machinelearn_d #RoyalMail is mocked for dedicating a postbox to Romeo &amp; Juliet
https://t.co/vqNPtdrQ0J via dailymail https://t.co/axjiehvgJN","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.90E+17,"Lazy slacker scumbag only working hours specified in his contract
 ","Lazy slacker scumbag only working hours specified in his contract
https://t.co/o1pHEI61qh https://t.co/fVEYyL4ply","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.90E+17,#royalmail why do I have to write a polite note to our post person to ask for our post to be put in our post box???,#royalmail why do I have to write a polite note to our post person to ask for our post to be put in our post box???,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.90E+17,"My post delivered by #royalmail dog eared, damp, ripped! Important documents inside!! Absolute joke ","My post delivered by #royalmail dog eared, damp, ripped! Important documents inside!! Absolute joke https://t.co/9DaYq83WlQ","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.91E+17,TBH someone should nail  #vincecable to the mast over the #royalmail sell off scandal #TheAndrewMarrShow,TBH someone should nail  #vincecable to the mast over the #royalmail sell off scandal #TheAndrewMarrShow,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.91E+17,"Just been for my normal Sunday morning walk with the dogs, RECORD 43 rubber bands picked up all from this week cause i got 38 last Sunday and just in a 1.8 mile street walk #royalmail #rubbish #litter The Royal Mail needs to tell it's staff of the consequences to nature !!!!","Just been for my normal Sunday morning walk with the dogs, RECORD 43 rubber bands picked up all from this week cause i got 38 last Sunday and just in a 1.8 mile street walk #royalmail #rubbish #litter The Royal Mail needs to tell it's staff of the consequences to nature !!!!","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.91E+17,#RoyalMail can't guarantee putting a 1st class stamp will get a letter there by tomorrow but it will hold your Class A's safely at the sorting office for your collection. #excusesexcuses #britainscocaineepidemic,#RoyalMail can't guarantee putting a 1st class stamp will get a letter there by tomorrow but it will hold your Class A's safely at the sorting office for your collection. #excusesexcuses #britainscocaineepidemic,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.91E+17,"@officialUKMail 20 mins after arriving and still no parcel. Wrong depot info on Saturday, a promised delivery and now this. These guys are a joke 😂 should have gone @parcelforce #royalmail ","@officialUKMail 20 mins after arriving and still no parcel. Wrong depot info on Saturday, a promised delivery and now this. These guys are a joke 😂 should have gone @parcelforce #royalmail https://t.co/W6jxh9SYLN","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.91E+17,📦Impact of delivery bots on employment -bet they wouldn’t pop it over the gate when you are out 😜📮📩 #royalmail #parcel  #postman ,📦Impact of delivery bots on employment -bet they wouldn’t pop it over the gate when you are out 😜📮📩 #royalmail #parcel  #postman https://t.co/Ldgn4Hu38K,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.92E+17,"#royalmail trying track a parcel and get this message 
An update will only be provided when we attempt to deliver your item
How stupid is that as the idea is to know when the parcel will come—-such lousy service","#royalmail trying track a parcel and get this message 
An update will only be provided when we attempt to deliver your item
How stupid is that as the idea is to know when the parcel will come—-such lousy service","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.93E+17,Not much chance of #RoyalMail delivering this to the wrong place. The chap who sent it adorned the parcel with a #Hoover Junior! ,Not much chance of #RoyalMail delivering this to the wrong place. The chap who sent it adorned the parcel with a #Hoover Junior! https://t.co/XVp6L4yp6F,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.94E+17,Potter Class enjoyed the sunshine whilst posting our evacuee letters home today. Some amazing writing on its way thanks to #royalmail ,Potter Class enjoyed the sunshine whilst posting our evacuee letters home today. Some amazing writing on its way thanks to #royalmail https://t.co/1tr6BMKjta,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.95E+17,"#royalmail happened to us!  my dog is a bichon! has never hurt anyone, he barks but that's what dogs do in fact he didn't bark that day but ur postman refused to deliver the post!  Postman refuses to deliver to upmarket cul-de-sac over dog  via @MailOnline","#royalmail happened to us!  my dog is a bichon! has never hurt anyone, he barks but that's what dogs do in fact he didn't bark that day but ur postman refused to deliver the post!  Postman refuses to deliver to upmarket cul-de-sac over dog https://t.co/kmnpPDiXew via @MailOnline","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.95E+17,"It appears @RoyalMail that your Romsey delivery office has unilaterally suspended the universal agreement. One delivery this week. People off sick &amp; holidays I’m told. How do those sending letters to me, first class, get their money back? #royalmail #poor service","It appears @RoyalMail that your Romsey delivery office has unilaterally suspended the universal agreement. One delivery this week. People off sick &amp; holidays I’m told. How do those sending letters to me, first class, get their money back? #royalmail #poor service","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.95E+17,@IanMurrayMP @julianknight15 So it looks like @RoyalMail #royalmail plays with the rules! If we say no  junk mail pls...we mean NO to junk mail! Households braced for deluge of junk mail as Royal Mail prepares to capitalise on data crackdown ,@IanMurrayMP @julianknight15 So it looks like @RoyalMail #royalmail plays with the rules! If we say no  junk mail pls...we mean NO to junk mail! Households braced for deluge of junk mail as Royal Mail prepares to capitalise on data crackdown https://t.co/dnsDYizE9O,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.95E+17,How in 2018 is there still no postal delivery on a Sunday and no letter collection after midday on Saturday??  #Annoying #RoyalMail,How in 2018 is there still no postal delivery on a Sunday and no letter collection after midday on Saturday??  #Annoying #RoyalMail,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.95E+17,"Driver who “ignores post” defied ban, not opening your post is no excuse  #royalmail #nodefence #mitigation ","Driver who “ignores post” defied ban, not opening your post is no excuse https://t.co/K5tGAqdoln #royalmail #nodefence #mitigation https://t.co/TEQXdy0yVB","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.96E+17,@RoyalMail the driver of WO14 BWU in the Newark area has just displayed shocking behaviour shouting abuse and beeping his horn in a residential area - yes this a complaint - should be ashamed to employee such a human. #royalmail #shocked,@RoyalMail the driver of WO14 BWU in the Newark area has just displayed shocking behaviour shouting abuse and beeping his horn in a residential area - yes this a complaint - should be ashamed to employee such a human. #royalmail #shocked,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.97E+17,Old VR Victoria reign Post box Hexworthy #Dartmoor #devon #royalmail ,Old VR Victoria reign Post box Hexworthy #Dartmoor #devon #royalmail https://t.co/qxqvwbve78,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.97E+17,#RoyalMail included!!! ,#RoyalMail included!!! https://t.co/b8QOtZmpr4,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.97E+17,European privacy rules crackdown may stop #RoyalMail sending 700m junk letters ,European privacy rules crackdown may stop #RoyalMail sending 700m junk letters https://t.co/RtE2JOL8Hp,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.97E+17,Family of #birds have turned a #RoyalMail postbox into their #nest  ,Family of #birds have turned a #RoyalMail postbox into their #nest https://t.co/bxpVY9eJFx https://t.co/Xjow40uixa,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
9.99E+17,You put on the door no junk mail so people won’t shove it in your door but then the dam @RoyalMail delivers the stupid junk mail instead 😡 they should stick to letters not shoving crap in our doors #royalmail #junkmail #justsayin ,You put on the door no junk mail so people won’t shove it in your door but then the dam @RoyalMail delivers the stupid junk mail instead 😡 they should stick to letters not shoving crap in our doors #royalmail #junkmail #justsayin https://t.co/BXIYX15RQw,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.00E+18,@RoyalMail why do our signed  for deliveries never get updated on track and trace after posting causing major embassarrment it's a disgusting service. half the time when our customers do receive post it's never on track and trace that it has been signed for #royalmail,@RoyalMail why do our signed  for deliveries never get updated on track and trace after posting causing major embassarrment it's a disgusting service. half the time when our customers do receive post it's never on track and trace that it has been signed for #royalmail,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.00E+18,Why today does click and drop want to mess with me #lawofsod #royalmail,Why today does click and drop want to mess with me #lawofsod #royalmail,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.00E+18,@ThatTimWalker does anyone take cable seriously #RoyalMail,@ThatTimWalker does anyone take cable seriously #RoyalMail,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.00E+18,if only #royalmail could mysteriously lose this item in the post ,if only #royalmail could mysteriously lose this item in the post https://t.co/E7BkrjWwlf,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.00E+18,@HealthierIn Thought Cable was a fan of privatisation. #royalmail,@HealthierIn Thought Cable was a fan of privatisation. #royalmail,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.01E+18,No blue badge #royalmail tut tut some poor disabled person has to go without abandoning your van in a disabled bay @BreconLeisure ,No blue badge #royalmail tut tut some poor disabled person has to go without abandoning your van in a disabled bay @BreconLeisure https://t.co/3jHl1co8e1,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.01E+18,"Royal Mail bans patriotic postal workers flying England flags during World Cup
","Royal Mail bans patriotic postal workers flying England flags during World Cup
https://t.co/yK6QlDL4WS","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.01E+18,Postmen banned from flying England flags on their delivery vans during World Cup. So much for patriotism at @RoyalMail,Postmen banned from flying England flags on their delivery vans during World Cup. So much for patriotism at @RoyalMail,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.01E+18,"@RoyalMailHelp this is how you delivered my post today. Both sides clearly state ""please do not bend"" so the post person ignored that and rammed it through my letterbox anyway 😡 why not leave a card saying it was too big. #RoyalMail #RoyalFail ","@RoyalMailHelp this is how you delivered my post today. Both sides clearly state ""please do not bend"" so the post person ignored that and rammed it through my letterbox anyway 😡 why not leave a card saying it was too big. #RoyalMail #RoyalFail https://t.co/qhwoTBIxyR","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.01E+18,Well done to #royalmail for ruining #fathersday. Redelivery attempt as booked by your automated system. Maybe if I got to speak to a human my present would have arrived,Well done to #royalmail for ruining #fathersday. Redelivery attempt as booked by your automated system. Maybe if I got to speak to a human my present would have arrived,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.01E+18,"UPS is buying a fleet of 1,000 electric vans from Workhorse  via @FredericLambert","UPS is buying a fleet of 1,000 electric vans from Workhorse https://t.co/4Lie63Mz0x via @FredericLambert","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.01E+18,"Really surprised that #RoyalMail and other delivery companies haven’t just brought a load of #env2000s from #Nissan, for last mile delivery. It seems a no brainier as a far as total cost goes, but then again my Zoe is delayed because the french post office brought a load of them ","Really surprised that #RoyalMail and other delivery companies haven’t just brought a load of #env2000s from #Nissan, for last mile delivery. It seems a no brainier as a far as total cost goes, but then again my Zoe is delayed because the french post office brought a load of them https://t.co/0aIdtzHodr","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.01E+18,#royalmail frustrating and disappointing when at 16:55 the collection supposedly at 1700 from this box has already happened :( ,#royalmail frustrating and disappointing when at 16:55 the collection supposedly at 1700 from this box has already happened :( https://t.co/aZiOMXvNyS,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.01E+18,@diglydigs I'm actually loling at this. Folk pay good money to look like a postie #royalmail #hipster,@diglydigs I'm actually loling at this. Folk pay good money to look like a postie #royalmail #hipster,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.01E+18,#PostOffice / #RoyalMail just knocked a wall down and drove off.,#PostOffice / #RoyalMail just knocked a wall down and drove off.,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.02E+18,Sometimes you just get a really nice postie. Bothered to find our back garden (not easy) and leave this lovely message @RoyalMail Nice to come home to on a Friday evening #royalmail #post ,Sometimes you just get a really nice postie. Bothered to find our back garden (not easy) and leave this lovely message @RoyalMail Nice to come home to on a Friday evening #royalmail #post https://t.co/4rL5it3fVh,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.02E+18,Sending the right message #royalmail #pride ,Sending the right message #royalmail #pride https://t.co/1ksJsAofUH,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.02E+18,#royalmail really outdoing themselves here by delivering post from the future. ,#royalmail really outdoing themselves here by delivering post from the future. https://t.co/VUtNrQ1cBX,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.02E+18,"You can have all the talent in the world, but you can still be treated as a 2nd class citizen in your home country! And to commiserate that #Royalmail release these set of stamps @DannyJohnJules @LeeJasper ","You can have all the talent in the world, but you can still be treated as a 2nd class citizen in your home country! And to commiserate that #Royalmail release these set of stamps @DannyJohnJules @LeeJasper https://t.co/UrU4VZKC6z","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.02E+18,@RoyalMail your google entry says depot is open but recorded message says closed. Trying to track a package needed for my wedding. Pls help!,@RoyalMail your google entry says depot is open but recorded message says closed. Trying to track a package needed for my wedding. Pls help!,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.02E+18,#royalmail would you like to return our £200 package to us!! Er..... apparently not!,#royalmail would you like to return our £200 package to us!! Er..... apparently not!,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.02E+18,Always nice to receive a birthday card in the post. This one came pre-opened 😱 what a time saver... #royalmail,Always nice to receive a birthday card in the post. This one came pre-opened 😱 what a time saver... #royalmail,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.02E+18,There is a first class messsge in there that addresses the stupidity of #Brexit #RoyalMail ,There is a first class messsge in there that addresses the stupidity of #Brexit #RoyalMail https://t.co/3tT9YRXDkr,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.02E+18,When #royalmail takes 13 days to deliver a passport resulting in £100 expedite fee and stress and in response they send 6 first class stamps,When #royalmail takes 13 days to deliver a passport resulting in £100 expedite fee and stress and in response they send 6 first class stamps,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.02E+18,67p for a 1st class stamp 😱 #RoyalMail,67p for a 1st class stamp 😱 #RoyalMail,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.02E+18,"A wonderful example of the postman paying attention to what’s written on an envelope, #donotbend #royalmail ","A wonderful example of the postman paying attention to what’s written on an envelope, #donotbend #royalmail https://t.co/2cYuJkGi8V","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.02E+18,"Right, attempt 3 at registering for a #RoyalMail Drop and Go account at the post office... Which me luck. If only their was some kind of internet thing you could do stuff online with.....","Right, attempt 3 at registering for a #RoyalMail Drop and Go account at the post office... Which me luck. If only their was some kind of internet thing you could do stuff online with.....","['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.02E+18,Absoulty disgusted with @RoyalMail cant even speak to someone about my complaint. Mums birthday tomorrow and someone has help themselves to her card / gift from her brother. #notimpressed #royalmail ,Absoulty disgusted with @RoyalMail cant even speak to someone about my complaint. Mums birthday tomorrow and someone has help themselves to her card / gift from her brother. #notimpressed #royalmail https://t.co/75Hczk0zc3,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
1.02E+18,Many thanks to the @TheMMABible for sending out my prize so promptly ! Fuming with @RoyalMail for ripped bag a wet book and a 3rd of the contents of my package missing ! Who can put a price on a signed @danhardymma photo 👊🏼 make a claim they say ! #prize #mma #ufc #royalmail ,Many thanks to the @TheMMABible for sending out my prize so promptly ! Fuming with @RoyalMail for ripped bag a wet book and a 3rd of the contents of my package missing ! Who can put a price on a signed @danhardymma photo 👊🏼 make a claim they say ! #prize #mma #ufc #royalmail https://t.co/gnQ68MmgOD,"['service', 'letter', 'strike', 'mail']",service letter strike mail,letter mail service strike
